Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
CN,ABNORMAL VENTRICAL,38783,73,0.495,0.442,0.66633,0.281,-0.178,0.052,0.015,0.8583,Female,0.054
CN,AD,38783,529,0.495,0.229,0.0002,0.671,0.499,0.585,0.167,0.0012,Female,0.266
CN,ADHD,38783,329,0.495,0.46,0.71793,0.128,-0.089,0.019,0.006,0.8855,Female,0.036
CN,Anorexia/Bulima,38783,105,0.495,0.519,0.71533,0.226,-0.157,0.035,0.01,0.8846,Female,-0.023
CN,Anxiety/Phobia,38783,1039,0.495,0.486,0.20258,0.101,-0.022,0.04,0.011,0.3555,Female,0.009
CN,ASD,38783,381,0.495,0.486,0.61054,0.074,-0.128,-0.027,-0.008,0.8064,Female,0.009
CN,Attention & Learning difficulty,38783,99,0.495,0.192,0.0002,0.918,0.523,0.72,0.206,0.0012,Female,0.303
CN,BD,38783,111,0.495,0.442,0.35676,0.277,-0.096,0.091,0.026,0.5369,Female,0.053
CN,BIPOLAR/PSYCH-RELATIVE,38783,47,0.495,0.529,0.69613,0.233,-0.339,-0.053,-0.015,0.8781,Female,-0.034
CN,Chronic Pain,38783,63,0.495,0.413,0.05119,0.494,0,0.247,0.071,0.1215,Female,0.083
CN,DEMENTIA - LBD,38783,21,0.495,0.285,0.0038,1.063,0.207,0.635,0.182,0.0136,Female,0.211
CN,EMCI,38783,139,0.495,0.479,0.9745,0.162,-0.171,-0.005,-0.001,1,Female,0.017
CN,LMCI,38783,216,0.495,0.394,0.0002,0.41,0.143,0.276,0.079,0.0012,Female,0.102
CN,MCI,38783,253,0.495,0.406,0.0002,0.332,0.085,0.209,0.06,0.0012,Female,0.09
CN,MCI-Risk,38783,0,0.495,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
CN,MDD,38783,3461,0.495,0.485,0.14519,0.061,-0.009,0.026,0.007,0.2744,Female,0.011
CN,ND,38783,100,0.495,0.205,0.0002,0.895,0.502,0.698,0.2,0.0012,Female,0.291
CN,OCD,38783,74,0.495,0.486,0.81592,0.254,-0.202,0.026,0.007,0.9648,Female,0.01
CN,Other,38783,117,0.495,0.476,0.70433,0.219,-0.144,0.037,0.011,0.8781,Female,0.019
CN,OTHER,38783,56,0.495,0.289,0.0002,0.872,0.347,0.61,0.174,0.0012,Female,0.207
CN,Other Psychiatric,38783,111,0.495,0.403,0.0298,0.394,0.021,0.207,0.059,0.0792,Female,0.092
CN,PD,38783,67,0.495,0.601,0.0292,-0.033,-0.512,-0.273,-0.078,0.078,Female,-0.106
CN,SAD,38783,150,0.495,0.444,0.24618,0.256,-0.065,0.095,0.027,0.4103,Female,0.051
CN,Schizoaffective Disorder,38783,53,0.495,0.316,0.0002,0.843,0.305,0.574,0.164,0.0012,Female,0.18
CN,Schizoaffective Disorder - Relative,38783,48,0.495,0.407,0.15518,0.487,-0.079,0.204,0.058,0.2886,Female,0.089
CN,SCZ,38783,315,0.495,0.297,0.0002,0.585,0.363,0.474,0.136,0.0012,Female,0.198
CN,SCZ-Relative,38783,138,0.495,0.354,0.0004,0.47,0.136,0.303,0.087,0.0021,Female,0.141
CN,SMC,38783,59,0.495,0.585,0.08539,0.028,-0.483,-0.227,-0.065,0.1813,Female,-0.09
CN,SPECIFIC PHOBIA,38783,159,0.495,0.45,0.27197,0.241,-0.07,0.085,0.024,0.4437,Female,0.046
CN,Subacute Pain,38783,28,0.495,0.396,0.15118,0.639,-0.102,0.268,0.077,0.2835,Female,0.099
ABNORMAL VENTRICAL,AD,73,529,0.442,0.229,0.0002,0.766,0.272,0.519,0.153,0.0012,Female,0.212
ABNORMAL VENTRICAL,ADHD,73,329,0.442,0.46,0.81112,0.223,-0.286,-0.031,-0.009,0.9646,Female,-0.018
ABNORMAL VENTRICAL,Anorexia/Bulima,73,105,0.442,0.519,0.92351,0.284,-0.317,-0.017,-0.005,1,Female,-0.077
ABNORMAL VENTRICAL,Anxiety/Phobia,73,1039,0.442,0.486,0.93211,0.225,-0.25,-0.012,-0.003,1,Female,-0.045
ABNORMAL VENTRICAL,ASD,73,381,0.442,0.486,0.56434,0.18,-0.322,-0.071,-0.023,0.7696,Female,-0.044
ABNORMAL VENTRICAL,Attention & Learning difficulty,73,99,0.442,0.192,0.0002,0.988,0.362,0.675,0.191,0.0012,Female,0.249
ABNORMAL VENTRICAL,BD,73,111,0.442,0.442,0.78752,0.336,-0.259,0.038,0.011,0.9462,Female,-0.001
ABNORMAL VENTRICAL,BIPOLAR/PSYCH-RELATIVE,73,47,0.442,0.529,0.58554,0.27,-0.471,-0.101,-0.03,0.7907,Female,-0.088
ABNORMAL VENTRICAL,Chronic Pain,73,63,0.442,0.413,0.27297,0.525,-0.156,0.184,0.056,0.4438,Female,0.029
ABNORMAL VENTRICAL,DEMENTIA - LBD,73,21,0.442,0.285,0.0248,1.059,0.062,0.561,0.167,0.0686,Female,0.157
ABNORMAL VENTRICAL,EMCI,73,139,0.442,0.479,0.67533,0.228,-0.342,-0.057,-0.016,0.8649,Female,-0.037
ABNORMAL VENTRICAL,LMCI,73,216,0.442,0.394,0.08739,0.493,-0.041,0.226,0.064,0.1847,Female,0.048
ABNORMAL VENTRICAL,MCI,73,253,0.442,0.406,0.28277,0.403,-0.12,0.142,0.045,0.455,Female,0.036
ABNORMAL VENTRICAL,MCI-Risk,73,0,0.442,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ABNORMAL VENTRICAL,MDD,73,3461,0.442,0.485,0.83292,0.206,-0.258,-0.026,-0.007,0.9741,Female,-0.043
ABNORMAL VENTRICAL,ND,73,100,0.442,0.205,0.0002,0.956,0.333,0.645,0.185,0.0012,Female,0.237
ABNORMAL VENTRICAL,OCD,73,74,0.442,0.486,0.87311,0.3,-0.352,-0.026,-0.007,0.9958,Female,-0.044
ABNORMAL VENTRICAL,Other,73,117,0.442,0.476,0.92831,0.279,-0.309,-0.015,-0.004,1,Female,-0.035
ABNORMAL VENTRICAL,OTHER,73,56,0.442,0.289,0.0034,0.89,0.175,0.533,0.16,0.0127,Female,0.153
ABNORMAL VENTRICAL,Other Psychiatric,73,111,0.442,0.403,0.28637,0.454,-0.141,0.156,0.044,0.4592,Female,0.038
ABNORMAL VENTRICAL,PD,73,67,0.442,0.601,0.05579,0.007,-0.667,-0.33,-0.093,0.1297,Female,-0.16
ABNORMAL VENTRICAL,SAD,73,150,0.442,0.444,0.75212,0.326,-0.237,0.044,0.012,0.9228,Female,-0.003
ABNORMAL VENTRICAL,Schizoaffective Disorder,73,53,0.442,0.316,0.0036,0.886,0.16,0.523,0.149,0.0131,Female,0.126
ABNORMAL VENTRICAL,Schizoaffective Disorder - Relative,73,48,0.442,0.407,0.44256,0.513,-0.224,0.144,0.044,0.6386,Female,0.035
ABNORMAL VENTRICAL,SCZ,73,315,0.442,0.297,0.0022,0.666,0.152,0.409,0.121,0.0091,Female,0.144
ABNORMAL VENTRICAL,SCZ-Relative,73,138,0.442,0.354,0.09759,0.529,-0.043,0.243,0.072,0.1964,Female,0.088
ABNORMAL VENTRICAL,SMC,73,59,0.442,0.585,0.09699,0.056,-0.641,-0.293,-0.08,0.1964,Female,-0.143
ABNORMAL VENTRICAL,SPECIFIC PHOBIA,73,159,0.442,0.45,0.83672,0.31,-0.248,0.031,0.01,0.9751,Female,-0.008
ABNORMAL VENTRICAL,Subacute Pain,73,28,0.442,0.396,0.35636,0.649,-0.235,0.207,0.062,0.5369,Female,0.045
AD,ADHD,529,329,0.229,0.46,0.0002,-0.41,-0.69,-0.55,-0.162,0.0012,Female,-0.231
AD,Anorexia/Bulima,529,105,0.229,0.519,0.0002,-0.327,-0.751,-0.539,-0.157,0.0012,Female,-0.29
AD,Anxiety/Phobia,529,1039,0.229,0.486,0.0002,-0.438,-0.651,-0.545,-0.156,0.0012,Female,-0.257
AD,ASD,529,381,0.229,0.486,0.0002,-0.438,-0.707,-0.573,-0.175,0.0012,Female,-0.257
AD,Attention & Learning difficulty,529,99,0.229,0.192,0.22738,0.348,-0.082,0.133,0.039,0.3858,Female,0.037
AD,BD,529,111,0.229,0.442,0.0002,-0.279,-0.692,-0.486,-0.141,0.0012,Female,-0.213
AD,BIPOLAR/PSYCH-RELATIVE,529,47,0.229,0.529,0.0002,-0.321,-0.923,-0.622,-0.183,0.0012,Female,-0.3
AD,Chronic Pain,529,63,0.229,0.413,0.0166,-0.066,-0.59,-0.328,-0.097,0.0488,Female,-0.184
AD,DEMENTIA - LBD,529,21,0.229,0.285,0.82832,0.485,-0.389,0.048,0.014,0.9741,Female,-0.056
AD,EMCI,529,139,0.229,0.479,0.0002,-0.392,-0.772,-0.582,-0.169,0.0012,Female,-0.25
AD,LMCI,529,216,0.229,0.394,0.0002,-0.146,-0.465,-0.305,-0.088,0.0012,Female,-0.165
AD,MCI,529,253,0.229,0.406,0.0002,-0.205,-0.507,-0.356,-0.108,0.0012,Female,-0.177
AD,MCI-Risk,529,0,0.229,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
AD,MDD,529,3461,0.229,0.485,0.0002,-0.465,-0.65,-0.558,-0.16,0.0012,Female,-0.256
AD,ND,529,100,0.229,0.205,0.31437,0.326,-0.103,0.111,0.032,0.4955,Female,0.024
AD,OCD,529,74,0.229,0.486,0.0002,-0.303,-0.795,-0.549,-0.16,0.0012,Female,-0.257
AD,Other,529,117,0.229,0.476,0.0002,-0.34,-0.745,-0.543,-0.157,0.0012,Female,-0.247
AD,OTHER,529,56,0.229,0.289,0.87371,0.3,-0.252,0.024,0.007,0.9958,Female,-0.06
AD,Other Psychiatric,529,111,0.229,0.403,0.001,-0.167,-0.579,-0.373,-0.108,0.0046,Female,-0.174
AD,PD,529,67,0.229,0.601,0.0002,-0.587,-1.106,-0.846,-0.245,0.0012,Female,-0.372
AD,SAD,529,150,0.229,0.444,0.0002,-0.302,-0.669,-0.486,-0.14,0.0012,Female,-0.215
AD,Schizoaffective Disorder,529,53,0.229,0.316,0.92551,0.272,-0.294,-0.011,-0.003,1,Female,-0.087
AD,Schizoaffective Disorder - Relative,529,48,0.229,0.407,0.0176,-0.073,-0.667,-0.37,-0.109,0.0508,Female,-0.178
AD,SCZ,529,315,0.229,0.297,0.12319,0.031,-0.248,-0.108,-0.032,0.2367,Female,-0.068
AD,SCZ-Relative,529,138,0.229,0.354,0.0032,-0.087,-0.463,-0.275,-0.081,0.0123,Female,-0.125
AD,SMC,529,59,0.229,0.585,0.0002,-0.533,-1.08,-0.806,-0.232,0.0012,Female,-0.356
AD,SPECIFIC PHOBIA,529,159,0.229,0.45,0.0002,-0.301,-0.659,-0.48,-0.143,0.0012,Female,-0.221
AD,Subacute Pain,529,28,0.229,0.396,0.12099,0.073,-0.69,-0.308,-0.091,0.2344,Female,-0.167
ADHD,Anorexia/Bulima,329,105,0.46,0.519,0.90391,0.236,-0.205,0.015,0.004,1,Female,-0.059
ADHD,Anxiety/Phobia,329,1039,0.46,0.486,0.75652,0.145,-0.104,0.021,0.006,0.9243,Female,-0.026
ADHD,ASD,329,381,0.46,0.486,0.56974,0.105,-0.191,-0.043,-0.013,0.7747,Female,-0.026
ADHD,Attention & Learning difficulty,329,99,0.46,0.192,0.0002,0.921,0.461,0.691,0.201,0.0012,Female,0.267
ADHD,BD,329,111,0.46,0.442,0.51835,0.286,-0.146,0.07,0.02,0.7152,Female,0.018
ADHD,BIPOLAR/PSYCH-RELATIVE,329,47,0.46,0.529,0.64874,0.237,-0.377,-0.07,-0.021,0.8403,Female,-0.069
ADHD,Chronic Pain,329,63,0.46,0.413,0.11619,0.49,-0.052,0.219,0.065,0.2261,Female,0.047
ADHD,DEMENTIA - LBD,329,21,0.46,0.285,0.0088,1.041,0.151,0.596,0.176,0.0282,Female,0.175
ADHD,EMCI,329,139,0.46,0.479,0.83372,0.175,-0.222,-0.024,-0.007,0.9741,Female,-0.019
ADHD,LMCI,329,216,0.46,0.394,0.0034,0.427,0.081,0.254,0.074,0.0127,Female,0.066
ADHD,MCI,329,253,0.46,0.406,0.0366,0.341,0.012,0.177,0.054,0.0925,Female,0.054
ADHD,MCI-Risk,329,0,0.46,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ADHD,MDD,329,3461,0.46,0.485,0.91871,0.12,-0.107,0.007,0.002,1,Female,-0.025
ADHD,ND,329,100,0.46,0.205,0.0002,0.895,0.437,0.666,0.194,0.0012,Female,0.255
ADHD,OCD,329,74,0.46,0.486,0.9555,0.259,-0.247,0.006,0.002,1,Female,-0.026
ADHD,Other,329,117,0.46,0.476,0.86451,0.229,-0.194,0.018,0.005,0.9901,Female,-0.016
ADHD,OTHER,329,56,0.46,0.289,0.0002,0.857,0.283,0.57,0.169,0.0012,Female,0.171
ADHD,Other Psychiatric,329,111,0.46,0.403,0.08799,0.401,-0.031,0.185,0.054,0.1851,Female,0.057
ADHD,PD,329,67,0.46,0.601,0.0366,-0.023,-0.552,-0.288,-0.083,0.0925,Female,-0.141
ADHD,SAD,329,150,0.46,0.444,0.44776,0.269,-0.118,0.076,0.022,0.6426,Female,0.016
ADHD,Schizoaffective Disorder,329,53,0.46,0.316,0.0004,0.837,0.25,0.544,0.159,0.0021,Female,0.144
ADHD,Schizoaffective Disorder - Relative,329,48,0.46,0.407,0.25537,0.482,-0.126,0.178,0.053,0.4226,Female,0.053
ADHD,SCZ,329,315,0.46,0.297,0.0002,0.598,0.284,0.441,0.13,0.0012,Female,0.163
ADHD,SCZ-Relative,329,138,0.46,0.354,0.0072,0.475,0.075,0.275,0.081,0.0237,Female,0.106
ADHD,SMC,329,59,0.46,0.585,0.09019,0.033,-0.524,-0.245,-0.071,0.1881,Female,-0.125
ADHD,SPECIFIC PHOBIA,329,159,0.46,0.45,0.52795,0.253,-0.127,0.063,0.019,0.7242,Female,0.01
ADHD,Subacute Pain,329,28,0.46,0.396,0.21018,0.628,-0.147,0.241,0.071,0.3593,Female,0.064
Anorexia/Bulima,Anxiety/Phobia,105,1039,0.519,0.486,0.9641,0.206,-0.196,0.005,0.001,1,Female,0.033
Anorexia/Bulima,ASD,105,381,0.519,0.486,0.61114,0.16,-0.273,-0.056,-0.018,0.8064,Female,0.033
Anorexia/Bulima,Attention & Learning difficulty,105,99,0.519,0.192,0.0002,0.988,0.419,0.703,0.196,0.0012,Female,0.327
Anorexia/Bulima,BD,105,111,0.519,0.442,0.67333,0.325,-0.212,0.056,0.016,0.8649,Female,0.077
Anorexia/Bulima,BIPOLAR/PSYCH-RELATIVE,105,47,0.519,0.529,0.62894,0.26,-0.434,-0.087,-0.025,0.8192,Female,-0.01
Anorexia/Bulima,Chronic Pain,105,63,0.519,0.413,0.20338,0.522,-0.109,0.206,0.061,0.3555,Female,0.106
Anorexia/Bulima,DEMENTIA - LBD,105,21,0.519,0.285,0.0128,1.077,0.119,0.598,0.172,0.0389,Female,0.234
Anorexia/Bulima,EMCI,105,139,0.519,0.479,0.75932,0.215,-0.295,-0.04,-0.011,0.9243,Female,0.04
Anorexia/Bulima,LMCI,105,216,0.519,0.394,0.0414,0.48,0.011,0.245,0.069,0.1029,Female,0.125
Anorexia/Bulima,MCI,105,253,0.519,0.406,0.17398,0.388,-0.069,0.16,0.05,0.316,Female,0.113
Anorexia/Bulima,MCI-Risk,105,0,0.519,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anorexia/Bulima,MDD,105,3461,0.519,0.485,0.93571,0.185,-0.203,-0.009,-0.003,1,Female,0.034
Anorexia/Bulima,ND,105,100,0.519,0.205,0.0002,0.956,0.39,0.673,0.19,0.0012,Female,0.314
Anorexia/Bulima,OCD,105,74,0.519,0.486,0.9727,0.29,-0.309,-0.009,-0.003,1,Female,0.033
Anorexia/Bulima,Other,105,117,0.519,0.476,0.9997,0.267,-0.263,0.002,0.001,1,Female,0.043
Anorexia/Bulima,OTHER,105,56,0.519,0.289,0.0012,0.898,0.232,0.565,0.164,0.0055,Female,0.23
Anorexia/Bulima,Other Psychiatric,105,111,0.519,0.403,0.19898,0.445,-0.093,0.176,0.049,0.3518,Female,0.116
Anorexia/Bulima,PD,105,67,0.519,0.601,0.0404,-0.008,-0.629,-0.318,-0.088,0.101,Female,-0.082
Anorexia/Bulima,SAD,105,150,0.519,0.444,0.61754,0.313,-0.188,0.063,0.017,0.8089,Female,0.075
Anorexia/Bulima,Schizoaffective Disorder,105,53,0.519,0.316,0.0016,0.891,0.214,0.552,0.154,0.007,Female,0.203
Anorexia/Bulima,Schizoaffective Disorder - Relative,105,48,0.519,0.407,0.35176,0.511,-0.179,0.166,0.049,0.5345,Female,0.112
Anorexia/Bulima,SCZ,105,315,0.519,0.297,0.0008,0.653,0.207,0.43,0.126,0.0039,Female,0.222
Anorexia/Bulima,SCZ-Relative,105,138,0.519,0.354,0.0448,0.52,0.008,0.264,0.077,0.1096,Female,0.165
Anorexia/Bulima,SMC,105,59,0.519,0.585,0.08879,0.044,-0.601,-0.278,-0.075,0.186,Female,-0.066
Anorexia/Bulima,SPECIFIC PHOBIA,105,159,0.519,0.45,0.70193,0.295,-0.2,0.048,0.014,0.8781,Female,0.069
Anorexia/Bulima,Subacute Pain,105,28,0.519,0.396,0.27677,0.653,-0.191,0.231,0.067,0.4484,Female,0.123
Anxiety/Phobia,ASD,1039,381,0.486,0.486,0.26797,0.052,-0.183,-0.065,-0.019,0.4403,Female,0
Anxiety/Phobia,Attention & Learning difficulty,1039,99,0.486,0.192,0.0002,0.9,0.483,0.691,0.195,0.0012,Female,0.294
Anxiety/Phobia,BD,1039,111,0.486,0.442,0.59774,0.247,-0.144,0.052,0.015,0.7968,Female,0.044
Anxiety/Phobia,BIPOLAR/PSYCH-RELATIVE,1039,47,0.486,0.529,0.51435,0.199,-0.387,-0.094,-0.027,0.7118,Female,-0.043
Anxiety/Phobia,Chronic Pain,1039,63,0.486,0.413,0.10299,0.464,-0.046,0.209,0.059,0.2047,Female,0.073
Anxiety/Phobia,DEMENTIA - LBD,1039,21,0.486,0.285,0.0072,1.035,0.169,0.602,0.17,0.0237,Female,0.202
Anxiety/Phobia,EMCI,1039,139,0.486,0.479,0.62494,0.132,-0.222,-0.045,-0.013,0.8163,Female,0.007
Anxiety/Phobia,LMCI,1039,216,0.486,0.394,0.001,0.387,0.093,0.24,0.068,0.0046,Female,0.092
Anxiety/Phobia,MCI,1039,253,0.486,0.406,0.0184,0.304,0.029,0.166,0.048,0.0525,Female,0.081
Anxiety/Phobia,MCI-Risk,1039,0,0.486,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anxiety/Phobia,MDD,1039,3461,0.486,0.485,0.69993,0.055,-0.083,-0.014,-0.004,0.8781,Female,0.001
Anxiety/Phobia,ND,1039,100,0.486,0.205,0.0002,0.875,0.46,0.668,0.188,0.0012,Female,0.281
Anxiety/Phobia,OCD,1039,74,0.486,0.486,0.90611,0.222,-0.25,-0.014,-0.004,1,Female,0.001
Anxiety/Phobia,Other,1039,117,0.486,0.476,0.9947,0.189,-0.194,-0.003,-0.001,1,Female,0.01
Anxiety/Phobia,OTHER,1039,56,0.486,0.289,0.0002,0.845,0.305,0.575,0.163,0.0012,Female,0.197
Anxiety/Phobia,Other Psychiatric,1039,111,0.486,0.403,0.09119,0.366,-0.026,0.17,0.048,0.1885,Female,0.083
Anxiety/Phobia,PD,1039,67,0.486,0.601,0.0128,-0.07,-0.565,-0.318,-0.089,0.0389,Female,-0.115
Anxiety/Phobia,SAD,1039,150,0.486,0.444,0.50375,0.228,-0.115,0.057,0.016,0.7003,Female,0.042
Anxiety/Phobia,Schizoaffective Disorder,1039,53,0.486,0.316,0.0002,0.82,0.265,0.542,0.153,0.0012,Female,0.171
Anxiety/Phobia,Schizoaffective Disorder - Relative,1039,48,0.486,0.407,0.27157,0.456,-0.124,0.166,0.047,0.4437,Female,0.079
Anxiety/Phobia,SCZ,1039,315,0.486,0.297,0.0002,0.562,0.308,0.435,0.124,0.0012,Female,0.189
Anxiety/Phobia,SCZ-Relative,1039,138,0.486,0.354,0.0036,0.443,0.087,0.265,0.075,0.0131,Female,0.132
Anxiety/Phobia,SMC,1039,59,0.486,0.585,0.0442,-0.01,-0.535,-0.272,-0.076,0.1087,Female,-0.099
Anxiety/Phobia,SPECIFIC PHOBIA,1039,159,0.486,0.45,0.59654,0.213,-0.122,0.045,0.013,0.7968,Female,0.037
Anxiety/Phobia,Subacute Pain,1039,28,0.486,0.396,0.22718,0.607,-0.145,0.231,0.065,0.3858,Female,0.09
ASD,Attention & Learning difficulty,381,99,0.486,0.192,0.0002,0.91,0.458,0.684,0.214,0.0012,Female,0.294
ASD,BD,381,111,0.486,0.442,0.32217,0.32,-0.104,0.108,0.034,0.5027,Female,0.044
ASD,BIPOLAR/PSYCH-RELATIVE,381,47,0.486,0.529,0.89631,0.281,-0.327,-0.023,-0.007,1,Female,-0.043
ASD,Chronic Pain,381,63,0.486,0.413,0.06759,0.513,-0.023,0.245,0.079,0.1497,Female,0.073
ASD,DEMENTIA - LBD,381,21,0.486,0.285,0.0064,1.032,0.147,0.59,0.189,0.0214,Female,0.201
ASD,EMCI,381,139,0.486,0.479,0.84532,0.216,-0.174,0.021,0.007,0.9802,Female,0.007
ASD,LMCI,381,216,0.486,0.394,0.001,0.45,0.114,0.282,0.087,0.0046,Female,0.092
ASD,MCI,381,253,0.486,0.406,0.0102,0.369,0.05,0.21,0.068,0.0318,Female,0.08
ASD,MCI-Risk,381,0,0.486,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,381,3461,0.486,0.485,0.33757,0.158,-0.053,0.053,0.015,0.5215,Female,0.001
ASD,ND,381,100,0.486,0.205,0.0002,0.886,0.436,0.661,0.208,0.0012,Female,0.281
ASD,OCD,381,74,0.486,0.486,0.70253,0.298,-0.202,0.048,0.015,0.8781,Female,0
ASD,Other,381,117,0.486,0.476,0.58834,0.267,-0.148,0.059,0.018,0.7907,Female,0.01
ASD,OTHER,381,56,0.486,0.289,0.0002,0.853,0.286,0.569,0.182,0.0012,Female,0.197
ASD,Other Psychiatric,381,111,0.486,0.403,0.05059,0.427,0.002,0.215,0.067,0.1213,Female,0.083
ASD,PD,381,67,0.486,0.601,0.09559,0.038,-0.484,-0.223,-0.07,0.195,Female,-0.115
ASD,SAD,381,150,0.486,0.444,0.24118,0.303,-0.076,0.114,0.035,0.4034,Female,0.042
ASD,Schizoaffective Disorder,381,53,0.486,0.316,0.0004,0.834,0.253,0.544,0.172,0.0021,Female,0.17
ASD,Schizoaffective Disorder - Relative,381,48,0.486,0.407,0.17738,0.508,-0.095,0.207,0.066,0.3209,Female,0.079
ASD,SCZ,381,315,0.486,0.297,0.0002,0.614,0.311,0.462,0.143,0.0012,Female,0.189
ASD,SCZ-Relative,381,138,0.486,0.354,0.0024,0.496,0.104,0.3,0.095,0.0097,Female,0.132
ASD,SMC,381,59,0.486,0.585,0.19018,0.093,-0.458,-0.183,-0.057,0.3388,Female,-0.099
ASD,SPECIFIC PHOBIA,381,159,0.486,0.45,0.29077,0.286,-0.085,0.101,0.032,0.4646,Female,0.036
ASD,Subacute Pain,381,28,0.486,0.396,0.18778,0.649,-0.122,0.263,0.085,0.3358,Female,0.09
Attention & Learning difficulty,BD,99,111,0.192,0.442,0.0002,-0.371,-0.931,-0.651,-0.18,0.0012,Female,-0.25
Attention & Learning difficulty,BIPOLAR/PSYCH-RELATIVE,99,47,0.192,0.529,0.0002,-0.429,-1.153,-0.791,-0.221,0.0012,Female,-0.337
Attention & Learning difficulty,Chronic Pain,99,63,0.192,0.413,0.0036,-0.152,-0.797,-0.474,-0.135,0.0131,Female,-0.22
Attention & Learning difficulty,DEMENTIA - LBD,99,21,0.192,0.285,0.69893,0.387,-0.565,-0.089,-0.024,0.8781,Female,-0.092
Attention & Learning difficulty,EMCI,99,139,0.192,0.479,0.0002,-0.488,-1.024,-0.756,-0.207,0.0012,Female,-0.286
Attention & Learning difficulty,LMCI,99,216,0.192,0.394,0.0002,-0.217,-0.7,-0.459,-0.127,0.0012,Female,-0.201
Attention & Learning difficulty,MCI,99,253,0.192,0.406,0.0002,-0.239,-0.711,-0.475,-0.146,0.0012,Female,-0.213
Attention & Learning difficulty,MCI-Risk,99,0,0.192,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Attention & Learning difficulty,MDD,99,3461,0.192,0.485,0.0002,-0.495,-0.896,-0.696,-0.199,0.0012,Female,-0.292
Attention & Learning difficulty,ND,99,100,0.192,0.205,0.86191,0.257,-0.302,-0.023,-0.006,0.9901,Female,-0.012
Attention & Learning difficulty,OCD,99,74,0.192,0.486,0.0002,-0.412,-1.038,-0.725,-0.199,0.0012,Female,-0.293
Attention & Learning difficulty,Other,99,117,0.192,0.476,0.0002,-0.448,-1.003,-0.726,-0.195,0.0012,Female,-0.284
Attention & Learning difficulty,OTHER,99,56,0.192,0.289,0.49755,0.218,-0.443,-0.112,-0.032,0.6969,Female,-0.097
Attention & Learning difficulty,Other Psychiatric,99,111,0.192,0.403,0.0006,-0.261,-0.816,-0.538,-0.147,0.003,Female,-0.211
Attention & Learning difficulty,PD,99,67,0.192,0.601,0.0002,-0.732,-1.398,-1.065,-0.284,0.0012,Female,-0.409
Attention & Learning difficulty,SAD,99,150,0.192,0.444,0.0002,-0.399,-0.923,-0.661,-0.179,0.0012,Female,-0.252
Attention & Learning difficulty,Schizoaffective Disorder,99,53,0.192,0.316,0.35996,0.181,-0.492,-0.156,-0.042,0.5388,Female,-0.123
Attention & Learning difficulty,Schizoaffective Disorder - Relative,99,48,0.192,0.407,0.004,-0.169,-0.875,-0.522,-0.148,0.014,Female,-0.214
Attention & Learning difficulty,SCZ,99,315,0.192,0.297,0.0348,-0.017,-0.471,-0.244,-0.071,0.0894,Female,-0.105
Attention & Learning difficulty,SCZ-Relative,99,138,0.192,0.354,0.0018,-0.157,-0.682,-0.419,-0.119,0.0076,Female,-0.162
Attention & Learning difficulty,SMC,99,59,0.192,0.585,0.0002,-0.704,-1.394,-1.049,-0.271,0.0012,Female,-0.393
Attention & Learning difficulty,SPECIFIC PHOBIA,99,159,0.192,0.45,0.0002,-0.353,-0.868,-0.611,-0.182,0.0012,Female,-0.257
Attention & Learning difficulty,Subacute Pain,99,28,0.192,0.396,0.0372,-0.038,-0.893,-0.465,-0.129,0.0935,Female,-0.204
BD,BIPOLAR/PSYCH-RELATIVE,111,47,0.442,0.529,0.42016,0.2,-0.488,-0.144,-0.041,0.6127,Female,-0.087
BD,Chronic Pain,111,63,0.442,0.413,0.33897,0.466,-0.158,0.154,0.045,0.5219,Female,0.029
BD,DEMENTIA - LBD,111,21,0.442,0.285,0.022,1.025,0.074,0.55,0.156,0.0616,Female,0.157
BD,EMCI,111,139,0.442,0.479,0.43736,0.153,-0.349,-0.098,-0.027,0.6336,Female,-0.037
BD,LMCI,111,216,0.442,0.394,0.10599,0.42,-0.041,0.19,0.053,0.2097,Female,0.048
BD,MCI,111,253,0.442,0.406,0.32797,0.333,-0.115,0.109,0.034,0.51,Female,0.037
BD,MCI-Risk,111,0,0.442,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BD,MDD,111,3461,0.442,0.485,0.49135,0.124,-0.254,-0.065,-0.019,0.6945,Female,-0.043
BD,ND,111,100,0.442,0.205,0.0002,0.9,0.343,0.621,0.174,0.0012,Female,0.237
BD,OCD,111,74,0.442,0.486,0.65653,0.23,-0.363,-0.066,-0.019,0.848,Female,-0.043
BD,Other,111,117,0.442,0.476,0.67893,0.205,-0.317,-0.056,-0.015,0.8649,Female,-0.034
BD,OTHER,111,56,0.442,0.289,0.002,0.844,0.187,0.516,0.148,0.0084,Female,0.153
