Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
BD,OTHER,83,43,0.483,0.247,0.0064,0.902,0.147,0.525,0.156,0.0257,Male,0.235
BD,Other Psychiatric,83,142,0.483,0.482,0.94251,0.284,-0.261,0.011,0.003,1,Male,0.001
BD,PD,83,0,0.483,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BD,SAD,83,155,0.483,0.477,0.83852,0.295,-0.241,0.027,0.008,1,Male,0.006
BD,Schizoaffective Disorder,83,30,0.483,0.313,0.0308,0.891,0.038,0.464,0.131,0.0994,Male,0.17
BD,Schizoaffective Disorder - Relative,83,26,0.483,0.632,0.38536,0.248,-0.645,-0.198,-0.057,0.7593,Male,-0.149
BD,SCZ,83,212,0.483,0.238,0.0002,0.827,0.31,0.568,0.163,0.0012,Male,0.245
BD,SCZ-Relative,83,33,0.483,0.452,0.48995,0.268,-0.548,-0.14,-0.038,0.8865,Male,0.031
BD,SMC,83,44,0.483,0.519,0.27457,0.164,-0.576,-0.206,-0.058,0.5909,Male,-0.036
BD,SPECIFIC PHOBIA,83,55,0.483,0.42,0.58114,0.437,-0.251,0.093,0.027,0.9935,Male,0.062
BD,Subacute Pain,83,0,0.483,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BIPOLAR/PSYCH-RELATIVE,Chronic Pain,27,0,0.571,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BIPOLAR/PSYCH-RELATIVE,DEMENTIA - LBD,27,26,0.571,0.051,0.0004,2.197,0.936,1.566,0.359,0.0022,Male,0.519
BIPOLAR/PSYCH-RELATIVE,EMCI,27,170,0.571,0.512,0.85331,0.363,-0.454,-0.045,-0.013,1,Male,0.059
BIPOLAR/PSYCH-RELATIVE,LMCI,27,341,0.571,0.173,0.0002,1.309,0.512,0.911,0.242,0.0012,Male,0.398
BIPOLAR/PSYCH-RELATIVE,MCI,27,188,0.571,0.27,0.005,1.033,0.213,0.623,0.174,0.0213,Male,0.301
BIPOLAR/PSYCH-RELATIVE,MCI-Risk,27,0,0.571,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BIPOLAR/PSYCH-RELATIVE,MDD,27,1635,0.571,0.492,0.82852,0.421,-0.34,0.04,0.012,1,Male,0.079
BIPOLAR/PSYCH-RELATIVE,ND,27,74,0.571,0.344,0.15318,0.779,-0.118,0.33,0.105,0.3809,Male,0.227
BIPOLAR/PSYCH-RELATIVE,OCD,27,80,0.571,0.438,0.37476,0.642,-0.243,0.2,0.053,0.7479,Male,0.133
BIPOLAR/PSYCH-RELATIVE,Other,27,2,0.571,0.488,0.90151,1.576,-1.431,0.072,0.017,1,Male,0.082
BIPOLAR/PSYCH-RELATIVE,OTHER,27,43,0.571,0.247,0.0288,1.053,0.055,0.554,0.167,0.095,Male,0.323
BIPOLAR/PSYCH-RELATIVE,Other Psychiatric,27,142,0.571,0.482,0.82032,0.464,-0.365,0.05,0.015,1,Male,0.089
BIPOLAR/PSYCH-RELATIVE,PD,27,0,0.571,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BIPOLAR/PSYCH-RELATIVE,SAD,27,155,0.571,0.477,0.74333,0.478,-0.345,0.066,0.019,1,Male,0.094
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder,27,30,0.571,0.313,0.05099,1.065,-0.016,0.524,0.142,0.151,Male,0.258
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder - Relative,27,26,0.571,0.632,0.56054,0.391,-0.714,-0.162,-0.046,0.9836,Male,-0.061
BIPOLAR/PSYCH-RELATIVE,SCZ,27,212,0.571,0.238,0.0046,1.017,0.204,0.61,0.174,0.0198,Male,0.333
BIPOLAR/PSYCH-RELATIVE,SCZ-Relative,27,33,0.571,0.452,0.70093,0.414,-0.626,-0.106,-0.027,1,Male,0.119
BIPOLAR/PSYCH-RELATIVE,SMC,27,44,0.571,0.519,0.47495,0.318,-0.659,-0.171,-0.047,0.8717,Male,0.052
BIPOLAR/PSYCH-RELATIVE,SPECIFIC PHOBIA,27,55,0.571,0.42,0.56334,0.603,-0.333,0.135,0.038,0.9837,Male,0.15
BIPOLAR/PSYCH-RELATIVE,Subacute Pain,27,0,0.571,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,DEMENTIA - LBD,0,26,  NA,0.051,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,EMCI,0,170,  NA,0.512,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,LMCI,0,341,  NA,0.173,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,MCI,0,188,  NA,0.27,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,MCI-Risk,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,MDD,0,1635,  NA,0.492,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,ND,0,74,  NA,0.344,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,OCD,0,80,  NA,0.438,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,Other,0,2,  NA,0.488,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,OTHER,0,43,  NA,0.247,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,Other Psychiatric,0,142,  NA,0.482,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,PD,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,SAD,0,155,  NA,0.477,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,Schizoaffective Disorder,0,30,  NA,0.313,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,Schizoaffective Disorder - Relative,0,26,  NA,0.632,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,SCZ,0,212,  NA,0.238,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,SCZ-Relative,0,33,  NA,0.452,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,SMC,0,44,  NA,0.519,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,SPECIFIC PHOBIA,0,55,  NA,0.42,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
DEMENTIA - LBD,EMCI,26,170,0.051,0.512,0.0002,-0.924,-1.798,-1.361,-0.372,0.0012,Male,-0.461
DEMENTIA - LBD,LMCI,26,341,0.051,0.173,0.017,-0.042,-0.845,-0.444,-0.117,0.0608,Male,-0.121
DEMENTIA - LBD,MCI,26,188,0.051,0.27,0.0006,-0.255,-1.09,-0.673,-0.186,0.0032,Male,-0.218
DEMENTIA - LBD,MCI-Risk,26,0,0.051,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
DEMENTIA - LBD,MDD,26,1635,0.051,0.492,0.0002,-0.815,-1.595,-1.205,-0.348,0.0012,Male,-0.441
DEMENTIA - LBD,ND,26,74,0.051,0.344,0.0006,-0.351,-1.285,-0.818,-0.255,0.0032,Male,-0.293
DEMENTIA - LBD,OCD,26,80,0.051,0.438,0.0002,-0.699,-1.65,-1.174,-0.306,0.0012,Male,-0.387
DEMENTIA - LBD,Other,26,2,0.051,0.488,0.06599,-0.059,-3.206,-1.633,-0.342,0.1849,Male,-0.437
DEMENTIA - LBD,OTHER,26,43,0.051,0.247,0.0076,-0.145,-1.162,-0.653,-0.192,0.0294,Male,-0.196
DEMENTIA - LBD,Other Psychiatric,26,142,0.051,0.482,0.0002,-0.744,-1.624,-1.184,-0.345,0.0012,Male,-0.431
DEMENTIA - LBD,PD,26,0,0.051,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
DEMENTIA - LBD,SAD,26,155,0.051,0.477,0.0002,-0.756,-1.628,-1.192,-0.34,0.0012,Male,-0.425
DEMENTIA - LBD,Schizoaffective Disorder,26,30,0.051,0.313,0.003,-0.281,-1.401,-0.841,-0.218,0.0141,Male,-0.262
DEMENTIA - LBD,Schizoaffective Disorder - Relative,26,26,0.051,0.632,0.0002,-0.87,-2.131,-1.5,-0.405,0.0012,Male,-0.58
DEMENTIA - LBD,SCZ,26,212,0.051,0.238,0.0008,-0.243,-1.07,-0.657,-0.185,0.0042,Male,-0.187
DEMENTIA - LBD,SCZ-Relative,26,33,0.051,0.452,0.0002,-0.982,-2.183,-1.582,-0.387,0.0012,Male,-0.401
DEMENTIA - LBD,SMC,26,44,0.051,0.519,0.0002,-0.984,-2.1,-1.542,-0.406,0.0012,Male,-0.468
DEMENTIA - LBD,SPECIFIC PHOBIA,26,55,0.051,0.42,0.0002,-0.67,-1.687,-1.178,-0.322,0.0012,Male,-0.369
DEMENTIA - LBD,Subacute Pain,26,0,0.051,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
EMCI,LMCI,170,341,0.512,0.173,0.0002,1.129,0.743,0.936,0.255,0.0012,Male,0.339
EMCI,MCI,170,188,0.512,0.27,0.0002,0.873,0.446,0.66,0.186,0.0012,Male,0.242
EMCI,MCI-Risk,170,0,0.512,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
EMCI,MDD,170,1635,0.512,0.492,0.30757,0.242,-0.074,0.084,0.024,0.6413,Male,0.02
EMCI,ND,170,74,0.512,0.344,0.0056,0.667,0.114,0.391,0.117,0.0235,Male,0.168
EMCI,OCD,170,80,0.512,0.438,0.07919,0.504,-0.032,0.236,0.066,0.2179,Male,0.074
EMCI,Other,170,2,0.512,0.488,0.89031,1.511,-1.298,0.107,0.03,1,Male,0.024
EMCI,OTHER,170,43,0.512,0.247,0.0002,0.957,0.274,0.615,0.18,0.0012,Male,0.265
EMCI,Other Psychiatric,170,142,0.512,0.482,0.42936,0.317,-0.131,0.093,0.027,0.8221,Male,0.03
EMCI,PD,170,0,0.512,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
EMCI,SAD,170,155,0.512,0.477,0.32937,0.328,-0.109,0.11,0.032,0.6717,Male,0.036
EMCI,Schizoaffective Disorder,170,30,0.512,0.313,0.0064,0.94,0.152,0.546,0.154,0.0257,Male,0.199
EMCI,Schizoaffective Disorder - Relative,170,26,0.512,0.632,0.59414,0.3,-0.531,-0.116,-0.033,1,Male,-0.119
EMCI,SCZ,170,212,0.512,0.238,0.0002,0.86,0.445,0.652,0.187,0.0012,Male,0.274
EMCI,SCZ-Relative,170,33,0.512,0.452,0.76892,0.323,-0.428,-0.053,-0.015,1,Male,0.06
EMCI,SMC,170,44,0.512,0.519,0.47615,0.213,-0.454,-0.12,-0.034,0.8717,Male,-0.007
EMCI,SPECIFIC PHOBIA,170,55,0.512,0.42,0.25837,0.483,-0.129,0.177,0.05,0.5721,Male,0.092
EMCI,Subacute Pain,170,0,0.512,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
LMCI,MCI,341,188,0.173,0.27,0.0072,-0.072,-0.43,-0.251,-0.069,0.0286,Male,-0.097
LMCI,MCI-Risk,341,0,0.173,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
LMCI,MDD,341,1635,0.173,0.492,0.0002,-0.687,-0.926,-0.806,-0.231,0.0012,Male,-0.319
LMCI,ND,341,74,0.173,0.344,0.0004,-0.235,-0.744,-0.489,-0.138,0.0022,Male,-0.171
LMCI,OCD,341,80,0.173,0.438,0.0002,-0.454,-0.952,-0.703,-0.189,0.0012,Male,-0.266
LMCI,Other,341,2,0.173,0.488,0.27577,0.555,-2.238,-0.842,-0.225,0.5909,Male,-0.316
LMCI,OTHER,341,43,0.173,0.247,0.09699,0.047,-0.591,-0.272,-0.075,0.2573,Male,-0.075
LMCI,Other Psychiatric,341,142,0.173,0.482,0.0002,-0.615,-1.02,-0.817,-0.228,0.0012,Male,-0.309
LMCI,PD,341,0,0.173,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
LMCI,SAD,341,155,0.173,0.477,0.0002,-0.61,-1.004,-0.807,-0.223,0.0012,Male,-0.304
LMCI,Schizoaffective Disorder,341,30,0.173,0.313,0.06019,0.003,-0.748,-0.372,-0.1,0.1707,Male,-0.14
LMCI,Schizoaffective Disorder - Relative,341,26,0.173,0.632,0.0002,-0.654,-1.469,-1.062,-0.288,0.0012,Male,-0.459
LMCI,SCZ,341,212,0.173,0.238,0.006,-0.075,-0.42,-0.247,-0.068,0.0247,Male,-0.065
LMCI,SCZ-Relative,341,33,0.173,0.452,0.0002,-0.642,-1.373,-1.007,-0.269,0.0012,Male,-0.279
LMCI,SMC,341,44,0.173,0.519,0.0002,-0.746,-1.394,-1.07,-0.289,0.0012,Male,-0.346
LMCI,SPECIFIC PHOBIA,341,55,0.173,0.42,0.0002,-0.462,-1.043,-0.752,-0.204,0.0012,Male,-0.248
LMCI,Subacute Pain,341,0,0.173,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI,MCI-Risk,188,0,0.27,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI,MDD,188,1635,0.27,0.492,0.0002,-0.409,-0.713,-0.561,-0.162,0.0012,Male,-0.222
MCI,ND,188,74,0.27,0.344,0.09639,0.04,-0.502,-0.231,-0.069,0.2573,Male,-0.074
MCI,OCD,188,80,0.27,0.438,0.0014,-0.164,-0.695,-0.429,-0.12,0.0069,Male,-0.168
MCI,Other,188,2,0.27,0.488,0.43316,0.85,-1.957,-0.553,-0.156,0.8221,Male,-0.219
MCI,OTHER,188,43,0.27,0.247,0.86631,0.311,-0.355,-0.022,-0.006,1,Male,0.022
MCI,Other Psychiatric,188,142,0.27,0.482,0.0002,-0.322,-0.767,-0.545,-0.159,0.0012,Male,-0.212
MCI,PD,188,0,0.27,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI,SAD,188,155,0.27,0.477,0.0002,-0.318,-0.752,-0.535,-0.155,0.0012,Male,-0.207
MCI,Schizoaffective Disorder,188,30,0.27,0.313,0.57034,0.276,-0.5,-0.112,-0.032,0.9859,Male,-0.043
MCI,Schizoaffective Disorder - Relative,188,26,0.27,0.632,0.0014,-0.344,-1.182,-0.763,-0.219,0.0069,Male,-0.362
MCI,SCZ,188,212,0.27,0.238,0.9855,0.198,-0.196,0.001,0,1,Male,0.032
MCI,SCZ-Relative,188,33,0.27,0.452,0.0002,-0.337,-1.093,-0.715,-0.201,0.0012,Male,-0.182
MCI,SMC,188,44,0.27,0.519,0.0002,-0.437,-1.112,-0.775,-0.22,0.0012,Male,-0.249
MCI,SPECIFIC PHOBIA,188,55,0.27,0.42,0.0024,-0.17,-0.779,-0.475,-0.136,0.0114,Male,-0.151
MCI,Subacute Pain,188,0,0.27,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,MDD,0,1635,  NA,0.492,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,ND,0,74,  NA,0.344,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,OCD,0,80,  NA,0.438,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Other,0,2,  NA,0.488,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,OTHER,0,43,  NA,0.247,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Other Psychiatric,0,142,  NA,0.482,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,PD,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SAD,0,155,  NA,0.477,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Schizoaffective Disorder,0,30,  NA,0.313,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Schizoaffective Disorder - Relative,0,26,  NA,0.632,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SCZ,0,212,  NA,0.238,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SCZ-Relative,0,33,  NA,0.452,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SMC,0,44,  NA,0.519,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SPECIFIC PHOBIA,0,55,  NA,0.42,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MDD,ND,1635,74,0.492,0.344,0.0074,0.551,0.085,0.318,0.093,0.0292,Male,0.148
MDD,OCD,1635,80,0.492,0.438,0.20258,0.369,-0.081,0.144,0.042,0.4734,Male,0.054
MDD,Other,1635,2,0.492,0.488,0.9653,1.407,-1.368,0.02,0.006,1,Male,0.003
MDD,OTHER,1635,43,0.492,0.247,0.0002,0.839,0.232,0.535,0.156,0.0012,Male,0.244
MDD,Other Psychiatric,1635,142,0.492,0.482,0.90451,0.182,-0.161,0.01,0.003,1,Male,0.01
MDD,PD,1635,0,0.492,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MDD,SAD,1635,155,0.492,0.477,0.74873,0.19,-0.139,0.026,0.007,1,Male,0.015
MDD,Schizoaffective Disorder,1635,30,0.492,0.313,0.0124,0.811,0.088,0.449,0.13,0.045,Male,0.179
MDD,Schizoaffective Disorder - Relative,1635,26,0.492,0.632,0.30657,0.19,-0.586,-0.198,-0.057,0.6413,Male,-0.14
MDD,SCZ,1635,212,0.492,0.238,0.0002,0.705,0.416,0.56,0.162,0.0012,Male,0.254
MDD,SCZ-Relative,1635,33,0.492,0.452,0.44536,0.211,-0.479,-0.134,-0.039,0.8384,Male,0.04
MDD,SMC,1635,44,0.492,0.519,0.17538,0.099,-0.501,-0.201,-0.058,0.4187,Male,-0.027
MDD,SPECIFIC PHOBIA,1635,55,0.492,0.42,0.53335,0.359,-0.179,0.09,0.026,0.9466,Male,0.072
MDD,Subacute Pain,1635,0,0.492,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ND,OCD,74,80,0.344,0.438,0.28737,0.152,-0.486,-0.167,-0.051,0.613,Male,-0.094
ND,Other,74,2,0.344,0.488,0.68093,1.169,-1.687,-0.259,-0.087,1,Male,-0.145
ND,OTHER,74,43,0.344,0.247,0.33917,0.567,-0.194,0.186,0.063,0.6887,Male,0.097
ND,Other Psychiatric,74,142,0.344,0.482,0.05219,-0.001,-0.569,-0.285,-0.09,0.1517,Male,-0.138
ND,PD,74,0,0.344,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ND,SAD,74,155,0.344,0.477,0.05139,0.004,-0.555,-0.275,-0.085,0.1513,Male,-0.133
ND,Schizoaffective Disorder,74,30,0.344,0.313,0.60714,0.544,-0.315,0.114,0.037,1,Male,0.031
ND,Schizoaffective Disorder - Relative,74,26,0.344,0.632,0.05059,0.006,-0.907,-0.451,-0.15,0.151,Male,-0.288
ND,SCZ,74,212,0.344,0.238,0.09099,0.496,-0.037,0.229,0.069,0.246,Male,0.106
ND,SCZ-Relative,74,33,0.344,0.452,0.05459,0.005,-0.833,-0.414,-0.132,0.1567,Male,-0.108
ND,SMC,74,44,0.344,0.519,0.015,-0.089,-0.852,-0.47,-0.151,0.0541,Male,-0.175
ND,SPECIFIC PHOBIA,74,55,0.344,0.42,0.24278,0.146,-0.561,-0.207,-0.067,0.5454,Male,-0.076
ND,Subacute Pain,74,0,0.344,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
OCD,Other,80,2,0.438,0.488,0.83832,1.293,-1.557,-0.132,-0.036,1,Male,-0.05
OCD,OTHER,80,43,0.438,0.247,0.05179,0.763,0.008,0.386,0.114,0.1515,Male,0.191
OCD,Other Psychiatric,80,142,0.438,0.482,0.35116,0.144,-0.408,-0.132,-0.039,0.71,Male,-0.044
OCD,PD,80,0,0.438,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
OCD,SAD,80,155,0.438,0.477,0.38316,0.153,-0.39,-0.118,-0.034,0.7593,Male,-0.038
OCD,Schizoaffective Disorder,80,30,0.438,0.313,0.14239,0.744,-0.109,0.318,0.089,0.3618,Male,0.125
OCD,Schizoaffective Disorder - Relative,80,26,0.438,0.632,0.12059,0.103,-0.797,-0.347,-0.099,0.3133,Male,-0.193
OCD,SCZ,80,212,0.438,0.238,0.0012,0.683,0.162,0.423,0.121,0.0061,Male,0.2
OCD,SCZ-Relative,80,33,0.438,0.452,0.16258,0.116,-0.708,-0.296,-0.08,0.3979,Male,-0.014
OCD,SMC,80,44,0.438,0.519,0.05339,0.017,-0.732,-0.357,-0.1,0.1542,Male,-0.081
OCD,SPECIFIC PHOBIA,80,55,0.438,0.42,0.75152,0.292,-0.401,-0.054,-0.015,1,Male,0.018
OCD,Subacute Pain,80,0,0.438,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Other,OTHER,2,43,0.488,0.247,0.48755,1.917,-1.007,0.455,0.15,0.8865,Male,0.241
Other,Other Psychiatric,2,142,0.488,0.482,0.9947,1.399,-1.417,-0.009,-0.003,1,Male,0.006
Other,PD,2,0,0.488,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Other,SAD,2,155,0.488,0.477,0.9955,1.412,-1.4,0.006,0.002,1,Male,0.012
Other,Schizoaffective Disorder,2,30,0.488,0.313,0.54315,1.929,-1.063,0.433,0.125,0.9603,Male,0.175
Other,Schizoaffective Disorder - Relative,2,26,0.488,0.632,0.77972,1.307,-1.712,-0.203,-0.063,1,Male,-0.143
Other,SCZ,2,212,0.488,0.238,0.45875,1.943,-0.859,0.542,0.157,0.8533,Male,0.251
Other,SCZ-Relative,2,33,0.488,0.452,0.86551,1.312,-1.652,-0.17,-0.045,1,Male,0.037
Other,SMC,2,44,0.488,0.519,0.73413,1.234,-1.682,-0.224,-0.064,1,Male,-0.03
Other,SPECIFIC PHOBIA,2,55,0.488,0.42,0.93371,1.512,-1.373,0.07,0.02,1,Male,0.068
Other,Subacute Pain,2,0,0.488,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
OTHER,Other Psychiatric,43,142,0.247,0.482,0.0058,-0.145,-0.839,-0.492,-0.153,0.0241,Male,-0.235
OTHER,PD,43,0,0.247,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
OTHER,SAD,43,155,0.247,0.477,0.0038,-0.144,-0.831,-0.487,-0.148,0.017,Male,-0.229
OTHER,Schizoaffective Disorder,43,30,0.247,0.313,0.73613,0.394,-0.555,-0.08,-0.025,1,Male,-0.066
OTHER,Schizoaffective Disorder - Relative,43,26,0.247,0.632,0.0102,-0.143,-1.159,-0.651,-0.213,0.0376,Male,-0.384
OTHER,SCZ,43,212,0.247,0.238,0.86591,0.352,-0.307,0.022,0.007,1,Male,0.009
OTHER,SCZ-Relative,43,33,0.247,0.452,0.0078,-0.163,-1.108,-0.636,-0.194,0.0295,Male,-0.204
OTHER,SMC,43,44,0.247,0.519,0.0032,-0.248,-1.126,-0.687,-0.214,0.0147,Male,-0.272
OTHER,SPECIFIC PHOBIA,43,55,0.247,0.42,0.045,-0.005,-0.822,-0.414,-0.129,0.1377,Male,-0.173
OTHER,Subacute Pain,43,0,0.247,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Other Psychiatric,PD,142,0,0.482,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Other Psychiatric,SAD,142,155,0.482,0.477,0.89411,0.243,-0.214,0.015,0.004,1,Male,0.005
Other Psychiatric,Schizoaffective Disorder,142,30,0.482,0.313,0.0412,0.821,0.023,0.422,0.127,0.1277,Male,0.169
Other Psychiatric,Schizoaffective Disorder - Relative,142,26,0.482,0.632,0.35496,0.224,-0.619,-0.198,-0.06,0.7145,Male,-0.15
Other Psychiatric,SCZ,142,212,0.482,0.238,0.0002,0.757,0.323,0.54,0.159,0.0012,Male,0.244
Other Psychiatric,SCZ-Relative,142,33,0.482,0.452,0.45635,0.241,-0.523,-0.141,-0.042,0.8522,Male,0.03
Other Psychiatric,SMC,142,44,0.482,0.519,0.22658,0.137,-0.545,-0.204,-0.061,0.5139,Male,-0.037
Other Psychiatric,SPECIFIC PHOBIA,142,55,0.482,0.42,0.63474,0.39,-0.236,0.077,0.023,1,Male,0.062
Other Psychiatric,Subacute Pain,142,0,0.482,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SAD,0,155,  NA,0.477,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,Schizoaffective Disorder,0,30,  NA,0.313,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,Schizoaffective Disorder - Relative,0,26,  NA,0.632,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SCZ,0,212,  NA,0.238,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SCZ-Relative,0,33,  NA,0.452,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SMC,0,44,  NA,0.519,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SPECIFIC PHOBIA,0,55,  NA,0.42,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
SAD,Schizoaffective Disorder,155,30,0.477,0.313,0.0388,0.812,0.02,0.416,0.123,0.1219,Male,0.163
SAD,Schizoaffective Disorder - Relative,155,26,0.477,0.632,0.29637,0.202,-0.636,-0.217,-0.065,0.6293,Male,-0.155
SAD,SCZ,155,212,0.477,0.238,0.0002,0.741,0.319,0.53,0.155,0.0012,Male,0.239
SAD,SCZ-Relative,155,33,0.477,0.452,0.40776,0.219,-0.538,-0.159,-0.046,0.7967,Male,0.025
SAD,SMC,155,44,0.477,0.519,0.19838,0.115,-0.561,-0.223,-0.066,0.4659,Male,-0.042
SAD,SPECIFIC PHOBIA,155,55,0.477,0.42,0.70073,0.373,-0.246,0.063,0.019,1,Male,0.056
SAD,Subacute Pain,155,0,0.477,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Schizoaffective Disorder,Schizoaffective Disorder - Relative,30,26,0.313,0.632,0.0226,-0.067,-1.167,-0.617,-0.188,0.0773,Male,-0.318
Schizoaffective Disorder,SCZ,30,212,0.313,0.238,0.55854,0.495,-0.274,0.111,0.032,0.9836,Male,0.075
Schizoaffective Disorder,SCZ-Relative,30,33,0.313,0.452,0.0182,-0.09,-1.122,-0.606,-0.169,0.0641,Male,-0.139
Schizoaffective Disorder,SMC,30,44,0.313,0.519,0.0062,-0.166,-1.134,-0.65,-0.188,0.0253,Male,-0.206
Schizoaffective Disorder,SPECIFIC PHOBIA,30,55,0.313,0.42,0.12359,0.102,-0.807,-0.353,-0.104,0.3193,Male,-0.107
Schizoaffective Disorder,Subacute Pain,30,0,0.313,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Schizoaffective Disorder - Relative,SCZ,26,212,0.632,0.238,0.0008,1.166,0.336,0.751,0.22,0.0042,Male,0.394
Schizoaffective Disorder - Relative,SCZ-Relative,26,33,0.632,0.452,0.81492,0.589,-0.461,0.064,0.018,1,Male,0.18
Schizoaffective Disorder - Relative,SMC,26,44,0.632,0.519,0.9667,0.491,-0.496,-0.003,-0.001,1,Male,0.113
Schizoaffective Disorder - Relative,SPECIFIC PHOBIA,26,55,0.632,0.42,0.25277,0.751,-0.2,0.276,0.084,0.5628,Male,0.211
Schizoaffective Disorder - Relative,Subacute Pain,26,0,0.632,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
SCZ,SCZ-Relative,212,33,0.238,0.452,0.0006,-0.328,-1.076,-0.702,-0.201,0.0032,Male,-0.214
